channel	filename	read_length	exp_starttime	unix_timestamp	duration	unix_timestamp_end	iso_timestamp	day	hour	minute
244	MINION02_4teamawesome_2446_1_ch244_file0_strand.fast5	1255	1445624688	1445624743	15	1445624758	2015-10-23T14:25:43-0400	23	14	25
247	MINION02_4teamawesome_2446_1_ch247_file5_strand.fast5	2927	1445624688	1445625811	30	1445625841	2015-10-23T14:43:31-0400	23	14	43
247	MINION02_4teamawesome_2446_1_ch247_file8_strand.fast5	3601	1445624688	1445625947	32	1445625979	2015-10-23T14:45:47-0400	23	14	45
24	MINION02_4teamawesome_2446_1_ch24_file14_strand.fast5	2060	1445624688	1445644146	18	1445644164	2015-10-23T19:49:06-0400	23	19	49
24	MINION02_4teamawesome_2446_1_ch24_file16_strand.fast5	4969	1445624688	1445644290	109	1445644399	2015-10-23T19:51:30-0400	23	19	51
255	MINION02_4teamawesome_2446_1_ch255_file2_strand.fast5	1416	1445624688	1445625008	12	1445625020	2015-10-23T14:30:08-0400	23	14	30
255	MINION02_4teamawesome_2446_1_ch255_file3_strand.fast5	1158	1445624688	1445625032	10	1445625042	2015-10-23T14:30:32-0400	23	14	30
256	MINION02_4teamawesome_2446_1_ch256_file0_strand.fast5	2275	1445624688	1445624734	25	1445624759	2015-10-23T14:25:34-0400	23	14	25
256	MINION02_4teamawesome_2446_1_ch256_file14_strand.fast5	572	1445624688	1445625239	4	1445625243	2015-10-23T14:33:59-0400	23	14	33
256	MINION02_4teamawesome_2446_1_ch256_file3_strand.fast5	985	1445624688	1445624859	8	1445624867	2015-10-23T14:27:39-0400	23	14	27
256	MINION02_4teamawesome_2446_1_ch256_file5_strand.fast5	706	1445624688	1445624921	6	1445624927	2015-10-23T14:28:41-0400	23	14	28
256	MINION02_4teamawesome_2446_1_ch256_file6_strand.fast5	1490	1445624688	1445624933	13	1445624946	2015-10-23T14:28:53-0400	23	14	28
256	MINION02_4teamawesome_2446_1_ch256_file9_strand.fast5	1015	1445624688	1445625069	9	1445625078	2015-10-23T14:31:09-0400	23	14	31
260	MINION02_4teamawesome_2446_1_ch260_file10_strand.fast5	1084	1445624688	1445625494	9	1445625503	2015-10-23T14:38:14-0400	23	14	38
260	MINION02_4teamawesome_2446_1_ch260_file11_strand.fast5	3368	1445624688	1445625528	31	1445625559	2015-10-23T14:38:48-0400	23	14	38
260	MINION02_4teamawesome_2446_1_ch260_file12_strand.fast5	1476	1445624688	1445625633	11	1445625644	2015-10-23T14:40:33-0400	23	14	40
260	MINION02_4teamawesome_2446_1_ch260_file15_strand.fast5	636	1445624688	1445625920	5	1445625925	2015-10-23T14:45:20-0400	23	14	45
260	MINION02_4teamawesome_2446_1_ch260_file16_strand.fast5	4846	1445624688	1445625932	95	1445626027	2015-10-23T14:45:32-0400	23	14	45
260	MINION02_4teamawesome_2446_1_ch260_file1_strand.fast5	2638	1445624688	1445624739	21	1445624760	2015-10-23T14:25:39-0400	23	14	25
260	MINION02_4teamawesome_2446_1_ch260_file4_strand.fast5	871	1445624688	1445624877	8	1445624885	2015-10-23T14:27:57-0400	23	14	27
260	MINION02_4teamawesome_2446_1_ch260_file8_strand.fast5	2032	1445624688	1445625352	17	1445625369	2015-10-23T14:35:52-0400	23	14	35
260	MINION02_4teamawesome_2446_1_ch260_file9_strand.fast5	6374	1445624688	1445625384	58	1445625442	2015-10-23T14:36:24-0400	23	14	36
261	MINION02_4teamawesome_2446_1_ch261_file1_strand.fast5	5756	1445624688	1445624843	47	1445624890	2015-10-23T14:27:23-0400	23	14	27
261	MINION02_4teamawesome_2446_1_ch261_file2_strand.fast5	3251	1445624688	1445625035	27	1445625062	2015-10-23T14:30:35-0400	23	14	30
262	MINION02_4teamawesome_2446_1_ch262_file12_strand.fast5	4545	1445624688	1445625911	54	1445625965	2015-10-23T14:45:11-0400	23	14	45
262	MINION02_4teamawesome_2446_1_ch262_file13_strand.fast5	6273	1445624688	1445626094	54	1445626148	2015-10-23T14:48:14-0400	23	14	48
262	MINION02_4teamawesome_2446_1_ch262_file15_strand.fast5	3715	1445624688	1445626297	31	1445626328	2015-10-23T14:51:37-0400	23	14	51
262	MINION02_4teamawesome_2446_1_ch262_file16_strand.fast5	726	1445624688	1445626354	6	1445626360	2015-10-23T14:52:34-0400	23	14	52
262	MINION02_4teamawesome_2446_1_ch262_file17_strand.fast5	550	1445624688	1445626369	5	1445626374	2015-10-23T14:52:49-0400	23	14	52
262	MINION02_4teamawesome_2446_1_ch262_file18_strand.fast5	2808	1445624688	1445626380	23	1445626403	2015-10-23T14:53:00-0400	23	14	53
262	MINION02_4teamawesome_2446_1_ch262_file1_strand.fast5	514	1445624688	1445624835	5	1445624840	2015-10-23T14:27:15-0400	23	14	27
262	MINION02_4teamawesome_2446_1_ch262_file4_strand.fast5	794	1445624688	1445624938	7	1445624945	2015-10-23T14:28:58-0400	23	14	28
262	MINION02_4teamawesome_2446_1_ch262_file5_strand.fast5	356	1445624688	1445624958	3	1445624961	2015-10-23T14:29:18-0400	23	14	29
262	MINION02_4teamawesome_2446_1_ch262_file7_strand.fast5	2038	1445624688	1445625001	17	1445625018	2015-10-23T14:30:01-0400	23	14	30
265	MINION02_4teamawesome_2446_1_ch265_file4_strand.fast5	3729	1445624688	1445625077	44	1445625121	2015-10-23T14:31:17-0400	23	14	31
265	MINION02_4teamawesome_2446_1_ch265_file5_strand.fast5	719	1445624688	1445625154	4	1445625158	2015-10-23T14:32:34-0400	23	14	32
266	MINION02_4teamawesome_2446_1_ch266_file10_strand.fast5	5659	1445624688	1445625481	49	1445625530	2015-10-23T14:38:01-0400	23	14	38
266	MINION02_4teamawesome_2446_1_ch266_file2_strand.fast5	803	1445624688	1445624903	6	1445624909	2015-10-23T14:28:23-0400	23	14	28
266	MINION02_4teamawesome_2446_1_ch266_file3_strand.fast5	1252	1445624688	1445624943	9	1445624952	2015-10-23T14:29:03-0400	23	14	29
266	MINION02_4teamawesome_2446_1_ch266_file4_strand.fast5	1489	1445624688	1445624962	12	1445624974	2015-10-23T14:29:22-0400	23	14	29
266	MINION02_4teamawesome_2446_1_ch266_file9_strand.fast5	521	1445624688	1445625358	4	1445625362	2015-10-23T14:35:58-0400	23	14	35
26	MINION02_4teamawesome_2446_1_ch26_file10_strand.fast5	2424	1445624688	1445625182	28	1445625210	2015-10-23T14:33:02-0400	23	14	33
26	MINION02_4teamawesome_2446_1_ch26_file12_strand.fast5	907	1445624688	1445625242	7	1445625249	2015-10-23T14:34:02-0400	23	14	34
26	MINION02_4teamawesome_2446_1_ch26_file15_strand.fast5	4133	1445624688	1445625347	36	1445625383	2015-10-23T14:35:47-0400	23	14	35
26	MINION02_4teamawesome_2446_1_ch26_file16_strand.fast5	771	1445624688	1445625468	6	1445625474	2015-10-23T14:37:48-0400	23	14	37
26	MINION02_4teamawesome_2446_1_ch26_file2_strand.fast5	2951	1445624688	1445624752	21	1445624773	2015-10-23T14:25:52-0400	23	14	25
26	MINION02_4teamawesome_2446_1_ch26_file6_strand.fast5	533	1445624688	1445624983	4	1445624987	2015-10-23T14:29:43-0400	23	14	29
26	MINION02_4teamawesome_2446_1_ch26_file8_strand.fast5	2533	1445624688	1445625013	24	1445625037	2015-10-23T14:30:13-0400	23	14	30
276	MINION02_4teamawesome_2446_1_ch276_file1_strand.fast5	1582	1445624688	1445624801	12	1445624813	2015-10-23T14:26:41-0400	23	14	26
276	MINION02_4teamawesome_2446_1_ch276_file3_strand.fast5	1355	1445624688	1445624867	10	1445624877	2015-10-23T14:27:47-0400	23	14	27
276	MINION02_4teamawesome_2446_1_ch276_file4_strand.fast5	2929	1445624688	1445624937	23	1445624960	2015-10-23T14:28:57-0400	23	14	28
276	MINION02_4teamawesome_2446_1_ch276_file5_strand.fast5	307	1445624688	1445624982	2	1445624984	2015-10-23T14:29:42-0400	23	14	29
276	MINION02_4teamawesome_2446_1_ch276_file6_strand.fast5	1287	1445624688	1445625043	9	1445625052	2015-10-23T14:30:43-0400	23	14	30
27	MINION02_4teamawesome_2446_1_ch27_file0_strand.fast5	2880	1445624688	1445624726	23	1445624749	2015-10-23T14:25:26-0400	23	14	25
27	MINION02_4teamawesome_2446_1_ch27_file2_strand.fast5	2664	1445624688	1445625183	26	1445625209	2015-10-23T14:33:03-0400	23	14	33
27	MINION02_4teamawesome_2446_1_ch27_file3_strand.fast5	4648	1445624688	1445625230	68	1445625298	2015-10-23T14:33:50-0400	23	14	33
285	MINION02_4teamawesome_2446_1_ch285_file0_strand.fast5	1357	1445624688	1445624734	11	1445624745	2015-10-23T14:25:34-0400	23	14	25
285	MINION02_4teamawesome_2446_1_ch285_file10_strand.fast5	796	1445624688	1445625349	6	1445625355	2015-10-23T14:35:49-0400	23	14	35
285	MINION02_4teamawesome_2446_1_ch285_file11_strand.fast5	3559	1445624688	1445625361	35	1445625396	2015-10-23T14:36:01-0400	23	14	36
285	MINION02_4teamawesome_2446_1_ch285_file12_strand.fast5	1297	1445624688	1445625448	16	1445625464	2015-10-23T14:37:28-0400	23	14	37
285	MINION02_4teamawesome_2446_1_ch285_file3_strand.fast5	2308	1445624688	1445625009	27	1445625036	2015-10-23T14:30:09-0400	23	14	30
285	MINION02_4teamawesome_2446_1_ch285_file4_strand.fast5	1037	1445624688	1445625061	8	1445625069	2015-10-23T14:31:01-0400	23	14	31
285	MINION02_4teamawesome_2446_1_ch285_file8_strand.fast5	5954	1445624688	1445625218	49	1445625267	2015-10-23T14:33:38-0400	23	14	33
286	MINION02_4teamawesome_2446_1_ch286_file0_strand.fast5	1425	1445624688	1445624754	18	1445624772	2015-10-23T14:25:54-0400	23	14	25
286	MINION02_4teamawesome_2446_1_ch286_file5_strand.fast5	695	1445624688	1445624910	6	1445624916	2015-10-23T14:28:30-0400	23	14	28
288	MINION02_4teamawesome_2446_1_ch288_file0_strand.fast5	566	1445624688	1445624793	5	1445624798	2015-10-23T14:26:33-0400	23	14	26
296	MINION02_4teamawesome_2446_1_ch296_file10_strand.fast5	1434	1445624688	1445625844	21	1445625865	2015-10-23T14:44:04-0400	23	14	44
296	MINION02_4teamawesome_2446_1_ch296_file12_strand.fast5	381	1445624688	1445625921	3	1445625924	2015-10-23T14:45:21-0400	23	14	45
296	MINION02_4teamawesome_2446_1_ch296_file3_strand.fast5	2828	1445624688	1445625113	88	1445625201	2015-10-23T14:31:53-0400	23	14	31
296	MINION02_4teamawesome_2446_1_ch296_file4_strand.fast5	7809	1445624688	1445625236	78	1445625314	2015-10-23T14:33:56-0400	23	14	33
296	MINION02_4teamawesome_2446_1_ch296_file5_strand.fast5	1370	1445624688	1445625379	15	1445625394	2015-10-23T14:36:19-0400	23	14	36
296	MINION02_4teamawesome_2446_1_ch296_file7_strand.fast5	3046	1445624688	1445625630	35	1445625665	2015-10-23T14:40:30-0400	23	14	40
296	MINION02_4teamawesome_2446_1_ch296_file9_strand.fast5	3055	1445624688	1445625788	26	1445625814	2015-10-23T14:43:08-0400	23	14	43
2	MINION02_4teamawesome_2446_1_ch2_file0_strand.fast5	1514	1445624688	1445624731	20	1445624751	2015-10-23T14:25:31-0400	23	14	25
2	MINION02_4teamawesome_2446_1_ch2_file1_strand.fast5	2360	1445624688	1445624772	17	1445624789	2015-10-23T14:26:12-0400	23	14	26
2	MINION02_4teamawesome_2446_1_ch2_file3_strand.fast5	803	1445624688	1445624900	8	1445624908	2015-10-23T14:28:20-0400	23	14	28
301	MINION02_4teamawesome_2446_1_ch301_file0_strand.fast5	1013	1445624688	1445624808	9	1445624817	2015-10-23T14:26:48-0400	23	14	26
301	MINION02_4teamawesome_2446_1_ch301_file10_strand.fast5	2695	1445624688	1445625552	24	1445625576	2015-10-23T14:39:12-0400	23	14	39
301	MINION02_4teamawesome_2446_1_ch301_file14_strand.fast5	10966	1445624688	1445625877	123	1445626000	2015-10-23T14:44:37-0400	23	14	44
301	MINION02_4teamawesome_2446_1_ch301_file16_strand.fast5	3971	1445624688	1445626204	69	1445626273	2015-10-23T14:50:04-0400	23	14	50
301	MINION02_4teamawesome_2446_1_ch301_file17_strand.fast5	1324	1445624688	1445626311	13	1445626324	2015-10-23T14:51:51-0400	23	14	51
301	MINION02_4teamawesome_2446_1_ch301_file19_strand.fast5	10214	1445624688	1445626342	114	1445626456	2015-10-23T14:52:22-0400	23	14	52
301	MINION02_4teamawesome_2446_1_ch301_file22_strand.fast5	3563	1445624688	1445626780	54	1445626834	2015-10-23T14:59:40-0400	23	14	59
301	MINION02_4teamawesome_2446_1_ch301_file24_strand.fast5	3819	1445624688	1445626935	45	1445626980	2015-10-23T15:02:15-0400	23	15	02
301	MINION02_4teamawesome_2446_1_ch301_file27_strand.fast5	1158	1445624688	1445627463	11	1445627474	2015-10-23T15:11:03-0400	23	15	11
301	MINION02_4teamawesome_2446_1_ch301_file32_strand.fast5	610	1445624688	1445628308	8	1445628316	2015-10-23T15:25:08-0400	23	15	25
301	MINION02_4teamawesome_2446_1_ch301_file34_strand.fast5	7260	1445624688	1445628695	175	1445628870	2015-10-23T15:31:35-0400	23	15	31
301	MINION02_4teamawesome_2446_1_ch301_file36_strand.fast5	1617	1445624688	1445629323	18	1445629341	2015-10-23T15:42:03-0400	23	15	42
301	MINION02_4teamawesome_2446_1_ch301_file38_strand.fast5	1536	1445624688	1445629527	15	1445629542	2015-10-23T15:45:27-0400	23	15	45
301	MINION02_4teamawesome_2446_1_ch301_file41_strand.fast5	677	1445624688	1445629744	8	1445629752	2015-10-23T15:49:04-0400	23	15	49
301	MINION02_4teamawesome_2446_1_ch301_file42_strand.fast5	1512	1445624688	1445629767	26	1445629793	2015-10-23T15:49:27-0400	23	15	49
301	MINION02_4teamawesome_2446_1_ch301_file45_strand.fast5	5115	1445624688	1445630560	49	1445630609	2015-10-23T16:02:40-0400	23	16	02
301	MINION02_4teamawesome_2446_1_ch301_file50_strand.fast5	2385	1445624688	1445631036	29	1445631065	2015-10-23T16:10:36-0400	23	16	10
301	MINION02_4teamawesome_2446_1_ch301_file51_strand.fast5	3512	1445624688	1445631087	27	1445631114	2015-10-23T16:11:27-0400	23	16	11
301	MINION02_4teamawesome_2446_1_ch301_file52_strand.fast5	3383	1445624688	1445631172	58	1445631230	2015-10-23T16:12:52-0400	23	16	12
301	MINION02_4teamawesome_2446_1_ch301_file53_strand.fast5	1136	1445624688	1445631416	12	1445631428	2015-10-23T16:16:56-0400	23	16	16
301	MINION02_4teamawesome_2446_1_ch301_file56_strand.fast5	898	1445624688	1445631547	13	1445631560	2015-10-23T16:19:07-0400	23	16	19
301	MINION02_4teamawesome_2446_1_ch301_file58_strand.fast5	1367	1445624688	1445631629	13	1445631642	2015-10-23T16:20:29-0400	23	16	20
301	MINION02_4teamawesome_2446_1_ch301_file61_strand.fast5	1517	1445624688	1445632044	16	1445632060	2015-10-23T16:27:24-0400	23	16	27
301	MINION02_4teamawesome_2446_1_ch301_file63_strand.fast5	2707	1445624688	1445632125	35	1445632160	2015-10-23T16:28:45-0400	23	16	28
301	MINION02_4teamawesome_2446_1_ch301_file76_strand.fast5	1588	1445624688	1445633726	18	1445633744	2015-10-23T16:55:26-0400	23	16	55
301	MINION02_4teamawesome_2446_1_ch301_file80_strand.fast5	1249	1445624688	1445634112	14	1445634126	2015-10-23T17:01:52-0400	23	17	01
301	MINION02_4teamawesome_2446_1_ch301_file83_strand.fast5	5821	1445624688	1445634355	78	1445634433	2015-10-23T17:05:55-0400	23	17	05
301	MINION02_4teamawesome_2446_1_ch301_file84_strand.fast5	883	1445624688	1445634485	13	1445634498	2015-10-23T17:08:05-0400	23	17	08
301	MINION02_4teamawesome_2446_1_ch301_file8_strand.fast5	1468	1445624688	1445625463	11	1445625474	2015-10-23T14:37:43-0400	23	14	37
301	MINION02_4teamawesome_2446_1_ch301_file9_strand.fast5	2967	1445624688	1445625500	28	1445625528	2015-10-23T14:38:20-0400	23	14	38
303	MINION02_4teamawesome_2446_1_ch303_file12_strand.fast5	1345	1445624688	1445625977	12	1445625989	2015-10-23T14:46:17-0400	23	14	46
303	MINION02_4teamawesome_2446_1_ch303_file14_strand.fast5	1426	1445624688	1445626020	20	1445626040	2015-10-23T14:47:00-0400	23	14	47
303	MINION02_4teamawesome_2446_1_ch303_file16_strand.fast5	5378	1445624688	1445626135	91	1445626226	2015-10-23T14:48:55-0400	23	14	48
303	MINION02_4teamawesome_2446_1_ch303_file21_strand.fast5	1067	1445624688	1445626595	9	1445626604	2015-10-23T14:56:35-0400	23	14	56
303	MINION02_4teamawesome_2446_1_ch303_file25_strand.fast5	10264	1445624688	1445626739	75	1445626814	2015-10-23T14:58:59-0400	23	14	58
303	MINION02_4teamawesome_2446_1_ch303_file26_strand.fast5	5929	1445624688	1445626970	52	1445627022	2015-10-23T15:02:50-0400	23	15	02
303	MINION02_4teamawesome_2446_1_ch303_file27_strand.fast5	4635	1445624688	1445627070	49	1445627119	2015-10-23T15:04:30-0400	23	15	04
303	MINION02_4teamawesome_2446_1_ch303_file2_strand.fast5	3170	1445624688	1445624870	21	1445624891	2015-10-23T14:27:50-0400	23	14	27
303	MINION02_4teamawesome_2446_1_ch303_file34_strand.fast5	3628	1445624688	1445627601	52	1445627653	2015-10-23T15:13:21-0400	23	15	13
303	MINION02_4teamawesome_2446_1_ch303_file36_strand.fast5	3146	1445624688	1445627935	31	1445627966	2015-10-23T15:18:55-0400	23	15	18
303	MINION02_4teamawesome_2446_1_ch303_file43_strand.fast5	3674	1445624688	1445628713	33	1445628746	2015-10-23T15:31:53-0400	23	15	31
303	MINION02_4teamawesome_2446_1_ch303_file50_strand.fast5	2507	1445624688	1445629132	23	1445629155	2015-10-23T15:38:52-0400	23	15	38
303	MINION02_4teamawesome_2446_1_ch303_file53_strand.fast5	480	1445624688	1445629227	4	1445629231	2015-10-23T15:40:27-0400	23	15	40
303	MINION02_4teamawesome_2446_1_ch303_file54_strand.fast5	11757	1445624688	1445629237	123	1445629360	2015-10-23T15:40:37-0400	23	15	40
303	MINION02_4teamawesome_2446_1_ch303_file63_strand.fast5	4965	1445624688	1445713423	84	1445713507	2015-10-24T15:03:43-0400	24	15	03
303	MINION02_4teamawesome_2446_1_ch303_file66_strand.fast5	693	1445624688	1445714536	13	1445714549	2015-10-24T15:22:16-0400	24	15	22
304	MINION02_4teamawesome_2446_1_ch304_file11_strand.fast5	3528	1445624688	1445625737	42	1445625779	2015-10-23T14:42:17-0400	23	14	42
304	MINION02_4teamawesome_2446_1_ch304_file12_strand.fast5	551	1445624688	1445625851	5	1445625856	2015-10-23T14:44:11-0400	23	14	44
304	MINION02_4teamawesome_2446_1_ch304_file13_strand.fast5	1343	1445624688	1445625866	16	1445625882	2015-10-23T14:44:26-0400	23	14	44
304	MINION02_4teamawesome_2446_1_ch304_file14_strand.fast5	2565	1445624688	1445625895	24	1445625919	2015-10-23T14:44:55-0400	23	14	44
304	MINION02_4teamawesome_2446_1_ch304_file1_strand.fast5	1315	1445624688	1445624869	12	1445624881	2015-10-23T14:27:49-0400	23	14	27
304	MINION02_4teamawesome_2446_1_ch304_file22_strand.fast5	554	1445624688	1445626339	6	1445626345	2015-10-23T14:52:19-0400	23	14	52
304	MINION02_4teamawesome_2446_1_ch304_file24_strand.fast5	441	1445624688	1445626422	4	1445626426	2015-10-23T14:53:42-0400	23	14	53
304	MINION02_4teamawesome_2446_1_ch304_file26_strand.fast5	732	1445624688	1445626501	7	1445626508	2015-10-23T14:55:01-0400	23	14	55
304	MINION02_4teamawesome_2446_1_ch304_file32_strand.fast5	708	1445624688	1445626690	6	1445626696	2015-10-23T14:58:10-0400	23	14	58
304	MINION02_4teamawesome_2446_1_ch304_file34_strand.fast5	4984	1445624688	1445627556	50	1445627606	2015-10-23T15:12:36-0400	23	15	12
304	MINION02_4teamawesome_2446_1_ch304_file37_strand.fast5	811	1445624688	1445627813	8	1445627821	2015-10-23T15:16:53-0400	23	15	16
304	MINION02_4teamawesome_2446_1_ch304_file38_strand.fast5	2542	1445624688	1445627839	26	1445627865	2015-10-23T15:17:19-0400	23	15	17
304	MINION02_4teamawesome_2446_1_ch304_file39_strand.fast5	2458	1445624688	1445627952	34	1445627986	2015-10-23T15:19:12-0400	23	15	19
304	MINION02_4teamawesome_2446_1_ch304_file41_strand.fast5	1759	1445624688	1445628009	16	1445628025	2015-10-23T15:20:09-0400	23	15	20
304	MINION02_4teamawesome_2446_1_ch304_file4_strand.fast5	729	1445624688	1445625198	7	1445625205	2015-10-23T14:33:18-0400	23	14	33
304	MINION02_4teamawesome_2446_1_ch304_file50_strand.fast5	618	1445624688	1445628696	6	1445628702	2015-10-23T15:31:36-0400	23	15	31
304	MINION02_4teamawesome_2446_1_ch304_file57_strand.fast5	1584	1445624688	1445630005	15	1445630020	2015-10-23T15:53:25-0400	23	15	53
304	MINION02_4teamawesome_2446_1_ch304_file58_strand.fast5	1104	1445624688	1445630036	11	1445630047	2015-10-23T15:53:56-0400	23	15	53
304	MINION02_4teamawesome_2446_1_ch304_file6_strand.fast5	1537	1445624688	1445625305	15	1445625320	2015-10-23T14:35:05-0400	23	14	35
304	MINION02_4teamawesome_2446_1_ch304_file9_strand.fast5	2410	1445624688	1445625512	34	1445625546	2015-10-23T14:38:32-0400	23	14	38
305	MINION02_4teamawesome_2446_1_ch305_file1_strand.fast5	3550	1445624688	1445625736	68	1445625804	2015-10-23T14:42:16-0400	23	14	42
305	MINION02_4teamawesome_2446_1_ch305_file2_strand.fast5	1123	1445624688	1445625936	14	1445625950	2015-10-23T14:45:36-0400	23	14	45
308	MINION02_4teamawesome_2446_1_ch308_file15_strand.fast5	3129	1445624688	1445625859	30	1445625889	2015-10-23T14:44:19-0400	23	14	44
308	MINION02_4teamawesome_2446_1_ch308_file16_strand.fast5	1302	1445624688	1445626058	20	1445626078	2015-10-23T14:47:38-0400	23	14	47
308	MINION02_4teamawesome_2446_1_ch308_file19_strand.fast5	5353	1445624688	1445626375	26	1445626401	2015-10-23T14:52:55-0400	23	14	52
308	MINION02_4teamawesome_2446_1_ch308_file20_strand.fast5	2536	1445624688	1445626435	25	1445626460	2015-10-23T14:53:55-0400	23	14	53
308	MINION02_4teamawesome_2446_1_ch308_file22_strand.fast5	3218	1445624688	1445626690	48	1445626738	2015-10-23T14:58:10-0400	23	14	58
308	MINION02_4teamawesome_2446_1_ch308_file24_strand.fast5	3169	1445624688	1445626830	30	1445626860	2015-10-23T15:00:30-0400	23	15	00
308	MINION02_4teamawesome_2446_1_ch308_file2_strand.fast5	2637	1445624688	1445624870	23	1445624893	2015-10-23T14:27:50-0400	23	14	27
308	MINION02_4teamawesome_2446_1_ch308_file7_strand.fast5	6492	1445624688	1445625321	62	1445625383	2015-10-23T14:35:21-0400	23	14	35
308	MINION02_4teamawesome_2446_1_ch308_file8_strand.fast5	470	1445624688	1445625440	4	1445625444	2015-10-23T14:37:20-0400	23	14	37
308	MINION02_4teamawesome_2446_1_ch308_file9_strand.fast5	1568	1445624688	1445625498	14	1445625512	2015-10-23T14:38:18-0400	23	14	38
309	MINION02_4teamawesome_2446_1_ch309_file0_strand.fast5	1818	1445624688	1445624730	18	1445624748	2015-10-23T14:25:30-0400	23	14	25
309	MINION02_4teamawesome_2446_1_ch309_file14_strand.fast5	711	1445624688	1445626061	7	1445626068	2015-10-23T14:47:41-0400	23	14	47
309	MINION02_4teamawesome_2446_1_ch309_file19_strand.fast5	2099	1445624688	1445626425	21	1445626446	2015-10-23T14:53:45-0400	23	14	53
309	MINION02_4teamawesome_2446_1_ch309_file21_strand.fast5	847	1445624688	1445626515	8	1445626523	2015-10-23T14:55:15-0400	23	14	55
309	MINION02_4teamawesome_2446_1_ch309_file22_strand.fast5	4903	1445624688	1445626619	50	1445626669	2015-10-23T14:56:59-0400	23	14	56
309	MINION02_4teamawesome_2446_1_ch309_file24_strand.fast5	6803	1445624688	1445626801	72	1445626873	2015-10-23T15:00:01-0400	23	15	00
309	MINION02_4teamawesome_2446_1_ch309_file26_strand.fast5	583	1445624688	1445627253	6	1445627259	2015-10-23T15:07:33-0400	23	15	07
309	MINION02_4teamawesome_2446_1_ch309_file30_strand.fast5	642	1445624688	1445627425	7	1445627432	2015-10-23T15:10:25-0400	23	15	10
309	MINION02_4teamawesome_2446_1_ch309_file34_strand.fast5	1943	1445624688	1445627716	31	1445627747	2015-10-23T15:15:16-0400	23	15	15
309	MINION02_4teamawesome_2446_1_ch309_file35_strand.fast5	3307	1445624688	1445627780	111	1445627891	2015-10-23T15:16:20-0400	23	15	16
309	MINION02_4teamawesome_2446_1_ch309_file40_strand.fast5	2342	1445624688	1445628405	24	1445628429	2015-10-23T15:26:45-0400	23	15	26
309	MINION02_4teamawesome_2446_1_ch309_file47_strand.fast5	5143	1445624688	1445629278	53	1445629331	2015-10-23T15:41:18-0400	23	15	41
309	MINION02_4teamawesome_2446_1_ch309_file50_strand.fast5	885	1445624688	1445629508	9	1445629517	2015-10-23T15:45:08-0400	23	15	45
309	MINION02_4teamawesome_2446_1_ch309_file53_strand.fast5	2246	1445624688	1445629646	23	1445629669	2015-10-23T15:47:26-0400	23	15	47
309	MINION02_4teamawesome_2446_1_ch309_file55_strand.fast5	685	1445624688	1445629773	18	1445629791	2015-10-23T15:49:33-0400	23	15	49
309	MINION02_4teamawesome_2446_1_ch309_file56_strand.fast5	979	1445624688	1445629874	11	1445629885	2015-10-23T15:51:14-0400	23	15	51
309	MINION02_4teamawesome_2446_1_ch309_file57_strand.fast5	658	1445624688	1445629904	8	1445629912	2015-10-23T15:51:44-0400	23	15	51
309	MINION02_4teamawesome_2446_1_ch309_file58_strand.fast5	1326	1445624688	1445629936	13	1445629949	2015-10-23T15:52:16-0400	23	15	52
309	MINION02_4teamawesome_2446_1_ch309_file59_strand.fast5	5599	1445624688	1445630061	86	1445630147	2015-10-23T15:54:21-0400	23	15	54
309	MINION02_4teamawesome_2446_1_ch309_file5_strand.fast5	2388	1445624688	1445625373	19	1445625392	2015-10-23T14:36:13-0400	23	14	36
309	MINION02_4teamawesome_2446_1_ch309_file67_strand.fast5	777	1445624688	1445631146	8	1445631154	2015-10-23T16:12:26-0400	23	16	12
309	MINION02_4teamawesome_2446_1_ch309_file9_strand.fast5	1589	1445624688	1445625572	14	1445625586	2015-10-23T14:39:32-0400	23	14	39
312	MINION02_4teamawesome_2446_1_ch312_file0_strand.fast5	392	1445624688	1445624839	5	1445624844	2015-10-23T14:27:19-0400	23	14	27
312	MINION02_4teamawesome_2446_1_ch312_file12_strand.fast5	1410	1445624688	1445625354	12	1445625366	2015-10-23T14:35:54-0400	23	14	35
312	MINION02_4teamawesome_2446_1_ch312_file14_strand.fast5	2130	1445624688	1445625386	18	1445625404	2015-10-23T14:36:26-0400	23	14	36
312	MINION02_4teamawesome_2446_1_ch312_file15_strand.fast5	5244	1445624688	1445625422	45	1445625467	2015-10-23T14:37:02-0400	23	14	37
312	MINION02_4teamawesome_2446_1_ch312_file18_strand.fast5	2373	1445624688	1445625743	18	1445625761	2015-10-23T14:42:23-0400	23	14	42
312	MINION02_4teamawesome_2446_1_ch312_file19_strand.fast5	1380	1445624688	1445625782	12	1445625794	2015-10-23T14:43:02-0400	23	14	43
312	MINION02_4teamawesome_2446_1_ch312_file21_strand.fast5	1969	1445624688	1445626027	18	1445626045	2015-10-23T14:47:07-0400	23	14	47
312	MINION02_4teamawesome_2446_1_ch312_file22_strand.fast5	2168	1445624688	1445626063	35	1445626098	2015-10-23T14:47:43-0400	23	14	47
312	MINION02_4teamawesome_2446_1_ch312_file26_strand.fast5	4680	1445624688	1445626483	44	1445626527	2015-10-23T14:54:43-0400	23	14	54
312	MINION02_4teamawesome_2446_1_ch312_file28_strand.fast5	619	1445624688	1445632115	6	1445632121	2015-10-23T16:28:35-0400	23	16	28
